region_idx,a,found_x,certifies_recourse,certifies_robustness,exec_time
99,,,True,False,0.7720939999999998
99,,,False,False,0.7499300000000004
99,,,True,False,0.732221
99,,,False,False,0.4012950000000002
99,,,False,False,0.40901799999999966
99,,,False,False,0.7434320000000003
99,,,False,False,0.7603200000000001
99,,,True,False,0.7485969999999993
99,,,False,False,0.6031200000000005
99,,,True,False,0.7786220000000004
99,,,True,False,0.7790719999999993
99,,,True,False,0.8846509999999999
99,,,False,False,0.7909590000000009
99,,,False,False,0.950114000000001
99,,,False,False,0.45786700000000025
99,,,True,False,0.823701999999999
99,,,True,False,0.8492070000000016
99,,,False,False,0.7212180000000004
99,,,False,False,0.6130069999999996
99,,,False,False,0.500278999999999
99,,,False,False,0.8256130000000006
99,,,True,False,0.7809039999999996
99,,,True,False,0.902827000000002
99,,,False,False,0.4868270000000017
99,,,True,False,0.8214210000000008
99,,,True,False,0.8173910000000006
99,,,False,False,0.8127569999999977
99,,,False,False,0.46466299999999805
99,,,True,False,0.8294339999999991
99,,,True,False,0.8113759999999992
99,,,True,False,0.8056769999999993
99,,,True,False,0.8123190000000022
99,,,False,False,0.4785289999999982
99,,,True,False,0.8171459999999975
99,,,True,False,0.9269570000000016
99,,,True,False,0.7965520000000055
99,,,True,False,0.7950149999999994
99,,,False,False,0.6181440000000009
99,,,True,False,0.8158969999999997
99,,,True,False,0.7981480000000047
99,,,False,False,0.5526160000000004
99,,,True,False,0.799317000000002
99,,,True,False,0.7980680000000007
99,,,True,False,0.9241189999999975
99,,,True,False,0.794591000000004
99,,,False,False,0.7868790000000061
99,,,False,False,0.7664150000000021
99,,,True,False,0.7943720000000027
99,,,True,False,0.7907870000000017
99,,,True,False,0.7967269999999971
99,,,True,False,0.7932299999999941
99,,,True,False,0.9287609999999944
99,,,True,False,0.923250000000003
99,,,False,False,0.40308899999999426
99,,,True,False,0.796724999999995
99,,,True,False,0.7900919999999942
99,,,False,False,0.5415059999999983
99,,,False,False,0.8082349999999963
99,,,True,False,0.8255939999999953
99,,,True,False,0.7956690000000037
99,,,False,False,0.7859620000000049
99,,,False,False,0.9273329999999973
99,,,False,False,0.7382580000000019
99,,,True,False,0.8244720000000001
99,,,True,False,0.7985389999999981
99,,,False,False,0.5136579999999995
99,,,False,False,0.5537599999999969
99,,,False,False,0.5793649999999957
99,,,False,False,0.7501400000000018
99,,,True,False,0.735596000000001
99,,,True,False,0.7357799999999912
99,,,False,False,0.627451999999991
99,,,True,False,0.7317309999999964
99,,,True,False,0.7619720000000001
99,,,True,False,0.7600400000000036
99,,,False,False,0.724418
99,,,True,False,0.9012069999999994
99,,,True,False,0.8028469999999999
99,,,True,False,0.8213790000000074
99,,,False,False,0.7986669999999947
99,,,False,False,0.48566900000000146
99,,,True,False,0.7408860000000033
99,,,False,False,0.46026299999999765
99,,,True,False,0.7533499999999975
99,,,True,False,0.7367470000000083
99,,,True,False,0.7512590000000046
99,,,False,False,0.7396639999999906
99,,,True,False,0.7640250000000037
99,,,False,False,0.8257040000000018
99,,,False,False,0.41652499999999293
99,,,False,False,0.7594200000000058
99,,,True,False,0.7740490000000051
99,,,True,False,0.7687760000000026
99,,,True,False,0.7593009999999936
99,,,True,False,0.7401610000000005
99,,,True,False,0.7510500000000064
99,,,True,False,0.7760349999999931
99,,,True,False,0.7628389999999996
99,,,True,False,0.7496590000000083
99,,,False,False,0.7447429999999997
99,,,False,False,0.7517539999999912
99,,,True,False,0.7612730000000028
99,,,False,False,0.5366259999999983
99,,,True,False,0.8576450000000051
99,,,True,False,0.7421870000000013
99,,,True,False,0.7385189999999966
99,,,True,False,0.7356279999999913
99,,,True,False,0.7567209999999989
99,,,True,False,0.7552049999999895
99,,,True,False,0.7322039999999959
99,,,True,False,0.7285329999999988
99,,,True,False,0.7312249999999949
99,,,False,False,0.7347970000000004
99,,,True,False,0.7518639999999976
99,,,False,False,0.49015099999999734
99,,,True,False,0.7289679999999947
99,,,False,False,0.42559099999999717
99,,,True,False,0.7365509999999915
99,,,True,False,0.7313520000000011
99,,,True,False,0.7343910000000022
99,,,True,False,0.7312730000000016
99,,,False,False,0.4150100000000094
99,,,True,False,0.756063999999995
99,,,True,False,0.7552359999999965
99,,,True,False,0.7562800000000038
99,,,True,False,0.72939199999999
99,,,True,False,0.7334649999999954
99,,,False,False,0.4312970000000007
99,,,True,False,0.7325519999999983
99,,,False,False,0.7412530000000004
99,,,True,False,0.7338419999999957
99,,,False,False,0.4203720000000004
99,,,True,False,0.7555760000000049
99,,,True,False,0.7324160000000006
99,,,True,False,0.7450230000000033
99,,,False,False,0.7203890000000115
99,,,True,False,0.7289630000000074
99,,,True,False,0.7578830000000067
99,,,False,False,0.7394819999999953
99,,,False,False,0.7292229999999904
99,,,True,False,0.7318410000000029
99,,,False,False,0.4049309999999906
99,,,False,False,0.40664199999999084
99,,,True,False,0.7774990000000059
99,,,True,False,0.7879379999999969
99,,,True,False,0.7624270000000024
99,,,True,False,0.7340839999999957
99,,,False,False,0.6016879999999958
99,,,False,False,0.7244190000000117
99,,,False,False,0.7531720000000064
99,,,True,False,0.7306080000000179
99,,,False,False,0.7199489999999855
99,,,False,False,0.4454059999999913
99,,,False,False,0.4662539999999922
99,,,True,False,0.7295620000000156
99,,,False,False,0.7257299999999987
99,,,True,False,0.7888719999999978
99,,,False,False,0.7561149999999941
99,,,False,False,0.7661939999999845
99,,,True,False,0.7808040000000176
99,,,True,False,0.7623680000000093
99,,,True,False,0.7600329999999929
99,,,False,False,0.7236139999999978
99,,,True,False,0.7311679999999967
99,,,True,False,0.7347800000000007
99,,,False,False,0.6976750000000038
99,,,True,False,0.7280969999999911
99,,,False,False,0.4402560000000051
99,,,True,False,0.8445650000000171
99,,,False,False,0.974096000000003
99,,,True,False,0.8004880000000014
99,,,False,False,0.7333889999999883
99,,,False,False,0.5542800000000057
99,,,True,False,0.7600639999999999
99,,,False,False,0.7300120000000163
99,,,True,False,0.7357399999999927
99,,,False,False,0.5371699999999748
99,,,True,False,0.7321269999999913
99,,,True,False,0.7317469999999844
99,,,True,False,0.7278160000000184
99,,,True,False,0.7547759999999926
99,,,False,False,0.4385990000000106
99,,,True,False,0.7323939999999993
99,,,False,False,0.7028760000000034
99,,,True,False,0.73442399999999
99,,,False,False,0.7417609999999968
99,,,False,False,0.4993790000000047
99,,,True,False,0.7354579999999942
99,,,True,False,0.7276630000000068
99,,,True,False,0.7350490000000036
99,,,False,False,0.7000010000000145
99,,,False,False,0.7510110000000054
99,,,True,False,0.732118000000014
99,,,False,False,0.4862730000000113
99,,,False,False,0.54131000000001
99,,,False,False,0.41573999999999955
99,,,False,False,0.7323509999999942
99,,,True,False,0.7365080000000148
99,,,True,False,0.7332580000000064
99,,,True,False,0.731049999999982
99,,,False,False,0.45741599999999494
99,,,True,False,0.7599500000000035
99,,,True,False,0.7292209999999955
99,,,False,False,0.7142369999999971
99,,,True,False,0.7346929999999929
99,,,False,False,0.5097970000000203
99,,,True,False,0.7588590000000011
99,,,True,False,0.7398890000000051
99,,,True,False,0.7322609999999941
99,,,False,False,0.5020970000000204
99,,,True,False,0.7275829999999814
99,,,False,False,0.5251430000000141
99,,,True,False,0.7340569999999786
99,,,True,False,0.7302339999999958
99,,,True,False,0.7340379999999982
99,,,True,False,0.7557860000000005
99,,,False,False,0.7502680000000055
99,,,False,False,0.42363299999999526
99,,,False,False,0.7366020000000049
99,,,True,False,0.733633999999995
99,,,True,False,0.7588879999999847
99,,,False,False,0.7401549999999872
99,,,True,False,0.7420430000000238
99,,,True,False,0.7339640000000145
99,,,True,False,0.7421229999999923
99,,,True,False,0.7539280000000019
99,,,False,False,0.4782869999999946
99,,,True,False,0.8807209999999941
99,,,True,False,0.7362139999999897
99,,,True,False,0.771583000000021
99,,,True,False,0.735100000000017
99,,,False,False,0.7454700000000116
99,,,True,False,0.7583759999999984
99,,,False,False,0.479912000000013
99,,,True,False,0.7352980000000002
99,,,True,False,0.7339279999999917
99,,,False,False,0.7287950000000194
99,,,True,False,0.7336260000000152
99,,,True,False,0.7859080000000063
99,,,False,False,0.7256399999999985
99,,,True,False,0.7689459999999997
99,,,True,False,0.7527839999999912
99,,,True,False,0.732925999999992
99,,,True,False,0.7290670000000148
99,,,True,False,0.7349230000000091
99,,,True,False,0.7311469999999929
99,,,True,False,0.733097000000015
99,,,False,False,0.5623410000000035
99,,,True,False,0.7322010000000034
99,,,True,False,0.7359149999999772
99,,,False,False,0.7049360000000036
99,,,True,False,0.798246000000006
99,,,True,False,0.8047090000000026
99,,,False,False,0.5252140000000054
99,,,False,False,0.756986999999981
99,,,True,False,0.7799669999999992
99,,,True,False,0.8035710000000051
99,,,True,False,0.7475239999999985
99,,,True,False,0.7375220000000127
99,,,True,False,0.7359919999999818
99,,,False,False,0.5871649999999988
99,,,True,False,0.7810460000000035
99,,,False,False,0.7242559999999969
